IBGE,MUNICIPIO,UF,PERIODO,UNIDADE,VALOR,LIRAa,LIA,ARMAD,TP_ARMAD, IIP_AE , IB_AE , ESTR_IIP_ME09 , PERC_IIP_ME09 , ESTR_IIP_MAI1MEI39 , PERC_IIP_MAI1MEI39 , ESTR_IIP_MAI4 , PERC_IIP_MAI4 , A1_VAL , A1_PERC , A2_VAL , A2_PERC , B_VAL , B_PERC , C_VAL , C_PERC , D1_VAL , D1_PERC , D2_VAL , D2_PERC , E_VAL , E_PERC , IIP_AA , IB_AA , dep_agua_val , dep_agua_perc ,dep_dom_val,dep_dom_perc,lixo_val,lixo_perc
353290,NOVA EUROPA,SP,03/01/2020 a 09/01/2020,TRIMESTRE,1,1,2,2,lira,0.49,0.49,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,25.00,3.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,25.00,3.00,75.00,0.00,0.00
353300,NOVA GRANADA,SP,03/01/2020 a 14/01/2020,TRIMESTRE,1,1,2,2,lira,10.72,12.58,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,1.00,1.64,41.00,67.21,9.00,14.75,2.00,3.28,5.00,8.20,3.00,4.92,1.03,1.24,1.00,1.64,53.00,86.89,7.00,11.48
353310,NOVA GUATAPORANGA,SP,06/01/2020 a 16/01/2020,TRIMESTRE,1,1,2,2,lira,10.00,10.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,7.00,87.50,1.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,1.25,1.25,0.00,0.00,8.00,100.00,0.00,0.00
353320,NOVA INDEPENDENCIA,SP,06/01/2020 a 10/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
353325,NOVAIS,SP,31/01/2020 a 31/01/2020,TRIMESTRE,1,1,2,2,lira,2.44,2.44,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00
353330,NOVA LUZITANIA,SP,08/01/2020 a 14/01/2020,TRIMESTRE,1,1,2,2,lira,3.00,4.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,1.00,25.00,2.00,50.00,0.00,0.00,0.00,0.00,1.00,25.00,0.00,0.00,0.00,0.00,1.00,25.00,2.00,50.00,1.00,25.00
353340,NOVA ODESSA,SP,08/01/2020 a 17/01/2020,TRIMESTRE,1,1,2,2,lira,0.52,0.52,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,33.33,0.00,0.00,1.00,33.33,1.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,1.00,33.33,2.00,66.67
353350,NOVO HORIZONTE,SP,02/01/2020 a 11/01/2020,TRIMESTRE,1,1,2,2,lira,1.61,1.61,1.00,50.00,1.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,37.50,2.00,12.50,1.00,6.25,7.00,43.75,0.00,0.00,0.10,0.10,0.00,0.00,8.00,50.00,8.00,50.00
353360,NUPORANGA,SP,06/01/2020 a 20/01/2020,TRIMESTRE,1,1,2,2,lira,1.67,1.67,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,75.00,0.00,0.00,0.00,0.00,1.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,75.00,1.00,25.00
353370,OCAUCU,SP,07/01/2020 a 10/01/2020,TRIMESTRE,1,1,2,2,lira,2.25,5.62,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,60.00,0.00,0.00,0.00,0.00,2.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,60.00,2.00,40.00
353380,OLEO,SP,06/01/2020 a 22/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
353390,OLIMPIA,SP,07/01/2020 a 09/01/2020,TRIMESTRE,1,1,2,2,lira,4.62,4.62,0.00,0.00,1.00,33.33,2.00,66.67,0.00,0.00,1.00,3.33,19.00,63.33,5.00,16.67,2.00,6.67,2.00,6.67,1.00,3.33,0.77,0.77,1.00,3.33,25.00,83.33,4.00,13.33
353400,ONDA VERDE,SP,15/01/2020 a 15/01/2020,TRIMESTRE,1,1,2,2,lira,1.00,1.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00
353410,ORIENTE,SP,13/01/2020 a 17/01/2020,TRIMESTRE,1,1,2,2,lira,5.91,6.45,0.00,0.00,1.00,50.00,1.00,50.00,0.00,0.00,4.00,33.33,6.00,50.00,1.00,8.33,0.00,0.00,1.00,8.33,0.00,0.00,0.54,0.54,4.00,33.33,7.00,58.33,1.00,8.33
353420,ORINDIUVA,SP,15/01/2020 a 20/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
353430,ORLANDIA,SP,06/01/2020 a 20/01/2020,TRIMESTRE,1,1,2,2,lira,1.00,1.99,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,50.00,2.00,20.00,1.00,10.00,2.00,20.00,0.00,0.00,0.20,0.40,0.00,0.00,7.00,70.00,3.00,30.00
353440,OSASCO,SP,06/01/2020 a 09/01/2020,TRIMESTRE,1,1,2,2,lira,3.30,4.18,0.00,0.00,6.00,75.00,2.00,25.00,3.00,1.47,22.00,10.78,136.00,66.67,10.00,4.90,12.00,5.88,20.00,9.80,1.00,0.49,0.02,0.02,25.00,12.25,147.00,72.06,32.00,15.69
353450,OSCAR BRESSANE,SP,15/01/2020 a 20/01/2020,TRIMESTRE,1,1,2,2,lira,8.08,8.08,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,5.00,62.50,1.00,12.50,0.00,0.00,2.00,25.00,0.00,0.00,1.01,1.01,0.00,0.00,6.00,75.00,2.00,25.00
353460,OSVALDO CRUZ,SP,13/01/2020 a 16/01/2020,TRIMESTRE,1,1,2,2,lira,4.70,5.64,0.00,0.00,1.00,50.00,1.00,50.00,1.00,1.85,2.00,3.70,37.00,68.52,1.00,1.85,5.00,9.26,7.00,12.96,1.00,1.85,0.10,0.10,3.00,5.56,39.00,72.22,12.00,22.22
353470,OURINHOS,SP,03/01/2020 a 30/01/2020,TRIMESTRE,1,1,2,2,lira,3.41,3.84,0.00,0.00,2.00,66.67,1.00,33.33,0.00,0.00,1.00,1.59,36.00,57.14,9.00,14.29,7.00,11.11,10.00,15.87,0.00,0.00,0.00,0.00,1.00,1.59,45.00,71.43,17.00,26.98
353475,OUROESTE,SP,08/01/2020 a 14/01/2020,TRIMESTRE,1,1,2,2,lira,2.03,2.03,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,57.14,4.00,28.57,0.00,0.00,2.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,12.00,85.71,2.00,14.29
353480,OURO VERDE,SP,07/01/2020 a 24/01/2020,TRIMESTRE,1,1,2,2,lira,6.98,8.38,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,1.00,3.33,19.00,63.33,3.00,10.00,5.00,16.67,2.00,6.67,0.00,0.00,0.28,0.28,1.00,3.33,22.00,73.33,7.00,23.33
353490,PACAEMBU,SP,08/01/2020 a 13/01/2020,TRIMESTRE,1,1,2,2,lira,2.28,2.28,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,100.00,0.00,0.00
353500,PALESTINA,SP,06/01/2020 a 10/01/2020,TRIMESTRE,1,1,2,2,lira,2.50,2.50,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,12.50,2.00,25.00,1.00,12.50,4.00,50.00,0.00,0.00,0.31,0.31,0.00,0.00,3.00,37.50,5.00,62.50
353510,PALMARES PAULISTA,SP,27/01/2020 a 30/01/2020,TRIMESTRE,1,1,2,2,lira,2.08,3.33,0.00,0.00,1.00,100.00,0.00,0.00,2.00,25.00,0.00,0.00,6.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,25.00,6.00,75.00,0.00,0.00
353520,PALMEIRA D'OESTE,SP,06/01/2020 a 08/01/2020,TRIMESTRE,1,1,2,2,lira,0.79,0.79,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,66.67,0.00,0.00,0.00,0.00,1.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,2.00,66.67,1.00,33.33
353530,PALMITAL,SP,06/01/2020 a 14/01/2020,TRIMESTRE,1,1,2,2,lira,2.04,2.22,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,3.00,25.00,4.00,33.33,1.00,8.33,2.00,16.67,2.00,16.67,0.00,0.00,0.00,0.00,3.00,25.00,5.00,41.67,4.00,33.33
353540,PANORAMA,SP,06/01/2020 a 27/01/2020,TRIMESTRE,1,1,2,2,lira,2.94,3.19,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,1.00,7.69,6.00,46.15,0.00,0.00,1.00,7.69,5.00,38.46,0.00,0.00,0.00,0.00,1.00,7.69,6.00,46.15,6.00,46.15
353550,PARAGUACU PAULISTA,SP,06/01/2020 a 13/01/2020,TRIMESTRE,1,1,2,2,lira,0.85,1.04,2.00,100.00,0.00,0.00,0.00,0.00,1.00,9.09,0.00,0.00,4.00,36.36,4.00,36.36,0.00,0.00,0.00,0.00,2.00,18.18,0.00,0.00,1.00,9.09,10.00,90.91,0.00,0.00
353570,PARAISO,SP,06/01/2020 a 07/01/2020,TRIMESTRE,1,1,2,2,lira,5.00,10.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,11.00,91.67,0.00,0.00,0.00,0.00,1.00,8.33,0.00,0.00,0.83,0.83,0.00,0.00,11.00,91.67,1.00,8.33
353580,PARANAPANEMA,SP,06/01/2020 a 21/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
353590,PARANAPUA,SP,03/01/2020 a 08/01/2020,TRIMESTRE,1,1,2,2,lira,4.17,4.17,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,5.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,100.00,0.00,0.00
353600,PARAPUA,SP,06/01/2020 a 09/01/2020,TRIMESTRE,1,1,2,2,lira,3.89,4.19,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,57.14,2.00,14.29,0.00,0.00,4.00,28.57,0.00,0.00,0.00,0.00,0.00,0.00,10.00,71.43,4.00,28.57
353610,PARDINHO,SP,05/02/2020 a 19/02/2020,TRIMESTRE,1,1,2,2,lira,6.29,6.29,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,1.00,10.00,4.00,40.00,1.00,10.00,3.00,30.00,1.00,10.00,0.00,0.00,0.00,0.00,6.00,60.00,4.00,40.00
353620,PARIQUERA-ACU,SP,08/01/2020 a 29/01/2020,TRIMESTRE,1,1,2,2,lira,0.83,0.83,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,1.00,50.00,0.42,0.42,0.00,0.00,1.00,50.00,1.00,50.00
353625,PARISI,SP,07/01/2020 a 14/01/2020,TRIMESTRE,1,1,2,2,lira,16.85,20.22,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,1.00,5.56,11.00,61.11,1.00,5.56,0.00,0.00,5.00,27.78,0.00,0.00,0.00,0.00,1.00,5.56,12.00,66.67,5.00,27.78
353630,PATROCINIO PAULISTA,SP,02/01/2020 a 06/01/2020,TRIMESTRE,1,1,2,2,lira,1.07,1.07,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,0.00,0.00,1.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,1.00,50.00
353640,PAULICEIA,SP,06/01/2020 a 24/01/2020,TRIMESTRE,1,1,2,2,lira,2.14,3.57,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,60.00,1.00,10.00,0.00,0.00,3.00,30.00,0.00,0.00,0.36,0.36,0.00,0.00,7.00,70.00,3.00,30.00
353650,PAULINIA,SP,20/01/2020 a 31/01/2020,TRIMESTRE,1,1,2,2,lira,2.89,3.17,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,5.00,14.71,19.00,55.88,1.00,2.94,1.00,2.94,8.00,23.53,0.00,0.00,0.09,0.09,5.00,14.71,20.00,58.82,9.00,26.47
353657,PAULISTANA,SP,03/02/2020 a 03/02/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
353660,PAULO DE FARIA,SP,03/01/2020 a 30/01/2020,TRIMESTRE,1,1,2,2,lira,2.50,2.50,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,28.57,1.00,14.29,2.00,28.57,2.00,28.57,0.00,0.00,0.00,0.00,0.00,0.00,3.00,42.86,4.00,57.14
353670,PEDERNEIRAS,SP,06/01/2020 a 24/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
353680,PEDRA BELA,SP,11/02/2020 a 17/02/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
353690,PEDRANOPOLIS,SP,06/01/2020 a 08/01/2020,TRIMESTRE,1,1,2,2,lira,1.32,2.63,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00
353700,PEDREGULHO,SP,13/01/2020 a 21/01/2020,TRIMESTRE,1,1,2,2,lira,0.71,0.71,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00
353710,PEDREIRA,SP,13/01/2020 a 24/01/2020,TRIMESTRE,1,1,2,2,lira,2.17,2.17,0.00,0.00,1.00,100.00,0.00,0.00,1.00,7.69,0.00,0.00,9.00,69.23,1.00,7.69,0.00,0.00,1.00,7.69,1.00,7.69,0.33,0.33,1.00,7.69,11.00,84.62,1.00,7.69
353715,PEDRINHAS PAULISTA,SP,13/01/2020 a 27/01/2020,TRIMESTRE,1,1,2,2,lira,7.25,11.59,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,4.00,50.00,1.00,12.50,0.00,0.00,2.00,25.00,1.00,12.50,0.00,0.00,0.00,0.00,6.00,75.00,2.00,25.00
353720,PEDRO DE TOLEDO,SP,06/01/2020 a 20/01/2020,TRIMESTRE,1,1,2,2,lira,6.61,7.44,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,4.00,44.44,0.00,0.00,1.00,11.11,3.00,33.33,1.00,11.11,5.79,5.79,0.00,0.00,5.00,55.56,4.00,44.44
353740,PEREIRA BARRETO,SP,06/01/2020 a 09/01/2020,TRIMESTRE,1,1,2,2,lira,0.67,0.67,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,75.00,0.00,0.00,0.00,0.00,1.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,75.00,1.00,25.00
353750,PEREIRAS,SP,13/02/2020 a 13/02/2020,TRIMESTRE,1,1,2,2,lira,1.91,2.55,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00
353760,PERUIBE,SP,06/01/2020 a 20/01/2020,TRIMESTRE,1,1,2,2,lira,1.34,1.49,0.00,0.00,3.00,100.00,0.00,0.00,1.00,5.00,0.00,0.00,11.00,55.00,1.00,5.00,2.00,10.00,4.00,20.00,1.00,5.00,0.52,0.52,1.00,5.00,13.00,65.00,6.00,30.00
353770,PIACATU,SP,02/01/2020 a 15/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
353780,PIEDADE,SP,06/01/2020 a 17/01/2020,TRIMESTRE,1,1,2,2,lira,1.40,1.80,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,55.56,0.00,0.00,1.00,11.11,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,5.00,55.56,4.00,44.44
353790,PILAR DO SUL,SP,09/01/2020 a 29/01/2020,TRIMESTRE,1,1,2,2,lira,3.55,5.33,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,38.89,0.00,0.00,0.00,0.00,11.00,61.11,0.00,0.00,1.18,1.18,0.00,0.00,7.00,38.89,11.00,61.11
353800,PINDAMONHANGABA,SP,02/01/2020 a 27/01/2020,TRIMESTRE,1,1,2,2,lira,3.55,4.26,0.00,0.00,5.00,83.33,1.00,16.67,0.00,0.00,16.00,12.70,54.00,42.86,11.00,8.73,11.00,8.73,29.00,23.02,5.00,3.97,0.95,1.05,16.00,12.70,70.00,55.56,40.00,31.75
353810,PINDORAMA,SP,06/01/2020 a 14/01/2020,TRIMESTRE,1,1,2,2,lira,3.23,3.81,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,92.31,0.00,0.00,0.00,0.00,1.00,7.69,0.00,0.00,0.88,0.88,0.00,0.00,12.00,92.31,1.00,7.69
353830,PIQUEROBI,SP,10/01/2020 a 22/01/2020,TRIMESTRE,1,1,2,2,lira,1.64,1.64,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.64,1.64,0.00,0.00,1.00,100.00,0.00,0.00
353850,PIQUETE,SP,07/01/2020 a 27/01/2020,TRIMESTRE,1,1,2,2,lira,2.01,2.26,2.00,66.67,1.00,33.33,0.00,0.00,0.00,0.00,1.00,11.11,5.00,55.56,2.00,22.22,0.00,0.00,1.00,11.11,0.00,0.00,1.01,1.01,1.00,11.11,7.00,77.78,1.00,11.11
353870,PIRACICABA,SP,12/02/2020 a 12/02/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,3.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
353880,PIRAJU,SP,12/02/2020 a 20/02/2020,TRIMESTRE,1,1,2,2,lira,0.99,0.99,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,40.00,0.00,0.00,2.00,40.00,1.00,20.00,0.00,0.00,0.40,0.40,0.00,0.00,2.00,40.00,3.00,60.00
353890,PIRAJUI,SP,10/01/2020 a 31/01/2020,TRIMESTRE,1,1,2,2,lira,4.90,5.12,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,9.00,39.13,4.00,17.39,2.00,8.70,8.00,34.78,0.00,0.00,0.00,0.00,0.00,0.00,13.00,56.52,10.00,43.48
353900,PIRANGI,SP,06/01/2020 a 15/01/2020,TRIMESTRE,1,1,2,2,lira,1.25,1.25,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,66.67,0.00,0.00,0.00,0.00,1.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,2.00,66.67,1.00,33.33
353910,PIRAPORA DO BOM JESUS,SP,14/01/2020 a 27/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
353920,PIRAPOZINHO,SP,06/01/2020 a 22/01/2020,TRIMESTRE,1,1,2,2,lira,5.36,6.66,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,2.00,4.88,29.00,70.73,4.00,9.76,3.00,7.32,2.00,4.88,1.00,2.44,0.00,0.00,2.00,4.88,34.00,82.93,5.00,12.20
353930,PIRASSUNUNGA,SP,06/01/2020 a 13/01/2020,TRIMESTRE,1,1,2,2,lira,5.94,8.29,0.00,0.00,0.00,0.00,2.00,100.00,1.00,0.83,5.00,4.17,86.00,71.67,6.00,5.00,8.00,6.67,11.00,9.17,3.00,2.50,0.14,0.21,6.00,5.00,95.00,79.17,19.00,15.83
353940,PIRATININGA,SP,06/01/2020 a 24/01/2020,TRIMESTRE,1,1,2,2,lira,0.83,1.65,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,75.00,0.00,0.00,0.00,0.00,1.00,25.00,0.00,0.00,0.83,0.83,0.00,0.00,3.00,75.00,1.00,25.00
353950,PITANGUEIRAS,SP,06/01/2020 a 14/01/2020,TRIMESTRE,1,1,2,2,lira,4.46,4.87,1.00,50.00,0.00,0.00,1.00,50.00,0.00,0.00,4.00,16.67,10.00,41.67,3.00,12.50,1.00,4.17,6.00,25.00,0.00,0.00,0.00,0.00,4.00,16.67,13.00,54.17,7.00,29.17
353960,PLANALTO,SP,03/01/2020 a 08/01/2020,TRIMESTRE,1,1,2,2,lira,1.84,1.84,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,33.33,0.00,0.00,2.00,66.67,0.00,0.00,0.00,0.00,0.61,0.61,0.00,0.00,1.00,33.33,2.00,66.67
353970,PLATINA,SP,07/01/2020 a 14/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
353980,POA,SP,03/02/2020 a 19/02/2020,TRIMESTRE,1,1,2,2,lira,1.56,1.64,1.00,50.00,1.00,50.00,0.00,0.00,0.00,0.00,2.00,10.00,14.00,70.00,0.00,0.00,4.00,20.00,0.00,0.00,0.00,0.00,0.16,0.16,2.00,10.00,14.00,70.00,4.00,20.00
353990,POLONI,SP,10/01/2020 a 15/01/2020,TRIMESTRE,1,1,2,2,lira,1.48,1.48,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,66.67,1.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00
354000,POMPEIA,SP,09/01/2020 a 20/01/2020,TRIMESTRE,1,1,2,2,lira,1.05,1.05,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,80.00,0.00,0.00,1.00,20.00,0.00,0.00,0.00,0.00,0.21,0.21,0.00,0.00,4.00,80.00,1.00,20.00
354010,PONGAI,SP,16/01/2020 a 24/01/2020,TRIMESTRE,1,1,2,2,lira,6.12,7.14,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,5.00,71.43,0.00,0.00,1.00,14.29,1.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,5.00,71.43,2.00,28.57
354020,PONTAL,SP,14/01/2020 a 21/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
354025,PONTALINDA,SP,03/01/2020 a 21/01/2020,TRIMESTRE,1,1,2,2,lira,2.63,2.63,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,20.00,0.00,0.00,1.00,20.00,3.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,20.00,4.00,80.00
354030,PONTES GESTAL,SP,09/01/2020 a 16/01/2020,TRIMESTRE,1,1,2,2,lira,1.64,1.64,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00
354040,POPULINA,SP,06/01/2020 a 08/01/2020,TRIMESTRE,1,1,2,2,lira,4.76,4.76,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,3.00,60.00,1.00,20.00,0.00,0.00,1.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,80.00,1.00,20.00
354050,PORANGABA,SP,03/02/2020 a 13/02/2020,TRIMESTRE,1,1,2,2,lira,4.17,5.83,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,1.00,14.29,5.00,71.43,0.00,0.00,0.00,0.00,1.00,14.29,0.00,0.00,0.83,0.83,1.00,14.29,5.00,71.43,1.00,14.29
354060,PORTO FELIZ,SP,06/01/2020 a 13/01/2020,TRIMESTRE,1,1,2,2,lira,1.90,1.90,0.00,0.00,1.00,100.00,0.00,0.00,1.00,8.33,1.00,8.33,3.00,25.00,2.00,16.67,0.00,0.00,4.00,33.33,1.00,8.33,0.32,0.32,2.00,16.67,6.00,50.00,4.00,33.33
354070,PORTO FERREIRA,SP,06/01/2020 a 28/01/2020,TRIMESTRE,1,1,2,2,lira,5.12,8.91,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,1.00,1.85,14.00,25.93,8.00,14.81,20.00,37.04,11.00,20.37,0.00,0.00,0.33,0.50,1.00,1.85,22.00,40.74,31.00,57.41
